date,product_id,units_sold,sale_price,is_promo,lag_7,product_id_encoded
2023-04-20,PROD_028,101,112.29,1,103.0,27
2023-04-21,PROD_028,70,118.8,0,38.0,27
2023-04-22,PROD_028,108,117.75,0,25.0,27
2023-04-23,PROD_028,172,105.24,1,105.0,27
2023-04-24,PROD_028,52,109.11,1,14.0,27
2023-04-25,PROD_028,29,118.1,0,43.0,27
2023-04-26,PROD_028,29,87.6,1,67.0,27
2023-04-27,PROD_028,59,113.25,1,101.0,27
2023-04-28,PROD_028,69,106.73,1,70.0,27
2023-04-29,PROD_028,95,117.17,0,108.0,27
2023-04-30,PROD_028,29,114.59,0,172.0,27
2023-05-01,PROD_028,85,116.74,0,52.0,27
2023-05-02,PROD_028,42,116.92,0,29.0,27
2023-05-03,PROD_028,63,118.89,0,29.0,27
2023-05-04,PROD_028,108,100.32,1,59.0,27
2023-05-05,PROD_028,69,117.77,0,69.0,27
2023-05-06,PROD_028,32,108.48,1,95.0,27
2023-05-07,PROD_028,49,123.33,0,29.0,27
2023-05-08,PROD_028,30,114.54,0,85.0,27
2023-05-09,PROD_028,57,119.16,0,42.0,27
2023-05-10,PROD_028,52,121.17,0,63.0,27
2023-05-11,PROD_028,98,97.7,1,108.0,27
2023-05-12,PROD_028,54,118.44,0,69.0,27
2023-05-13,PROD_028,149,112.6,1,32.0,27
2023-05-14,PROD_028,160,101.38,1,49.0,27
2023-05-15,PROD_028,88,110.72,1,30.0,27
2023-05-16,PROD_028,90,109.13,1,57.0,27
2023-05-17,PROD_028,112,108.22,1,52.0,27
2023-05-18,PROD_028,62,115.85,0,98.0,27
2023-05-19,PROD_028,66,87.72,1,54.0,27
2023-05-20,PROD_028,103,105.53,1,149.0,27
2023-05-21,PROD_028,74,120.28,0,160.0,27
2023-05-22,PROD_028,58,118.91,0,88.0,27
2023-05-23,PROD_028,81,118.54,0,90.0,27
2023-05-24,PROD_028,65,105.87,1,112.0,27
2023-05-25,PROD_028,72,114.44,0,62.0,27
2023-05-26,PROD_028,63,116.35,0,66.0,27
2023-05-27,PROD_028,105,103.23,1,103.0,27
2023-05-28,PROD_028,47,116.43,0,74.0,27
2023-05-29,PROD_028,66,120.4,0,58.0,27
2023-05-30,PROD_028,37,102.68,1,81.0,27
2023-05-31,PROD_028,22,120.2,0,65.0,27
2023-06-01,PROD_028,26,116.9,0,72.0,27
2023-06-02,PROD_028,55,108.9,1,63.0,27
2023-06-03,PROD_028,30,119.3,0,105.0,27
2023-06-04,PROD_028,26,115.14,0,47.0,27
2023-06-05,PROD_028,67,105.24,1,66.0,27
2023-01-08,PROD_029,45,113.68,0,63.0,28
2023-01-09,PROD_029,42,110.15,0,58.0,28
2023-01-10,PROD_029,21,111.22,0,44.0,28
2023-01-11,PROD_029,82,102.66,1,46.0,28
2023-01-12,PROD_029,25,113.96,0,64.0,28
2023-01-13,PROD_029,38,107.76,1,64.0,28
2023-01-14,PROD_029,55,103.38,1,34.0,28
2023-01-15,PROD_029,95,112.47,0,45.0,28
2023-01-16,PROD_029,52,113.27,0,42.0,28
2023-01-17,PROD_029,34,104.2,1,21.0,28
2023-01-18,PROD_029,65,104.06,1,82.0,28
2023-01-19,PROD_029,56,106.94,1,25.0,28
2023-01-20,PROD_029,25,114.6,0,38.0,28
2023-01-21,PROD_029,33,115.84,0,55.0,28
2023-01-22,PROD_029,39,114.21,0,95.0,28
2023-01-23,PROD_029,46,115.26,0,52.0,28
2023-01-24,PROD_029,40,108.32,1,34.0,28
2023-01-25,PROD_029,35,110.8,0,65.0,28
2023-01-26,PROD_029,63,108.46,1,56.0,28
2023-01-27,PROD_029,66,105.22,1,25.0,28
2023-01-28,PROD_029,73,103.95,1,33.0,28
2023-01-29,PROD_029,33,115.04,0,39.0,28
2023-01-30,PROD_029,65,111.02,0,46.0,28
2023-01-31,PROD_029,54,106.13,1,40.0,28
2023-02-01,PROD_029,51,119.44,0,35.0,28
2023-02-02,PROD_029,33,113.26,0,63.0,28
2023-02-03,PROD_029,58,110.71,0,66.0,28
2023-02-04,PROD_029,70,106.32,1,73.0,28
2023-02-05,PROD_029,35,116.61,0,33.0,28
2023-02-06,PROD_029,75,110.66,0,65.0,28
2023-02-07,PROD_029,22,116.8,0,54.0,28
2023-02-08,PROD_029,79,110.89,0,51.0,28
2023-02-09,PROD_029,40,111.67,0,33.0,28
2023-02-10,PROD_029,78,113.58,0,58.0,28
2023-02-11,PROD_029,110,97.79,1,70.0,28
2023-02-12,PROD_029,105,107.07,1,35.0,28
2023-02-13,PROD_029,75,115.5,0,75.0,28
2023-02-14,PROD_029,49,114.86,0,22.0,28
2023-02-15,PROD_029,45,101.87,1,79.0,28
2023-02-16,PROD_029,54,114.02,0,40.0,28
2023-02-17,PROD_029,33,110.07,0,78.0,28
2023-02-18,PROD_029,73,103.39,1,110.0,28
2023-02-19,PROD_029,46,109.8,0,105.0,28
2023-02-20,PROD_029,84,102.6,1,75.0,28
2023-02-21,PROD_029,64,114.0,0,49.0,28
2023-02-22,PROD_029,35,113.36,0,45.0,28
2023-02-23,PROD_029,84,99.99,1,54.0,28
2023-02-24,PROD_029,65,109.91,0,33.0,28
2023-02-25,PROD_029,66,109.31,0,73.0,28
2023-02-26,PROD_029,93,108.36,1,46.0,28
2023-02-27,PROD_029,22,116.17,0,84.0,28
2023-02-28,PROD_029,29,109.77,0,64.0,28
2023-03-01,PROD_029,84,104.61,1,35.0,28
2023-03-02,PROD_029,86,110.88,0,84.0,28
2023-03-03,PROD_029,41,113.66,0,65.0,28
2023-03-04,PROD_029,35,114.76,0,66.0,28
2023-03-05,PROD_029,68,115.89,0,93.0,28
2023-03-06,PROD_029,60,113.79,0,22.0,28
2023-03-07,PROD_029,51,113.46,0,29.0,28
2023-03-08,PROD_029,63,109.49,0,84.0,28
2023-03-09,PROD_029,44,109.94,0,86.0,28
2023-03-10,PROD_029,90,112.02,0,41.0,28
2023-03-11,PROD_029,67,113.62,0,35.0,28
2023-03-12,PROD_029,114,117.66,0,68.0,28
2023-03-13,PROD_029,34,112.9,0,60.0,28
2023-03-14,PROD_029,56,113.53,0,51.0,28
2023-03-15,PROD_029,33,108.82,0,63.0,28
2023-03-16,PROD_029,37,112.57,0,44.0,28
2023-03-17,PROD_029,80,105.39,1,90.0,28
2023-03-18,PROD_029,43,109.15,0,67.0,28
2023-03-19,PROD_029,36,108.56,0,114.0,28
2023-03-20,PROD_029,53,110.2,0,34.0,28
2023-03-21,PROD_029,42,112.22,0,56.0,28
2023-03-22,PROD_029,74,115.01,0,33.0,28
2023-03-23,PROD_029,67,115.58,0,37.0,28
2023-03-24,PROD_029,60,115.11,0,80.0,28
2023-03-25,PROD_029,63,108.98,0,43.0,28
2023-03-26,PROD_029,63,117.69,0,36.0,28
2023-03-27,PROD_029,49,111.21,0,53.0,28
2023-03-28,PROD_029,88,108.54,1,42.0,28
2023-03-29,PROD_029,50,114.71,0,74.0,28
2023-03-30,PROD_029,83,106.54,1,67.0,28
2023-03-31,PROD_029,53,110.41,0,60.0,28
2023-04-01,PROD_029,79,112.45,0,63.0,28
2023-04-02,PROD_029,80,105.31,0,63.0,28
2023-04-03,PROD_029,74,107.8,1,49.0,28
2023-04-04,PROD_029,52,112.98,0,88.0,28
2023-04-05,PROD_029,47,115.16,0,50.0,28
2023-04-06,PROD_029,115,102.34,1,83.0,28
2023-04-07,PROD_029,78,90.08,1,53.0,28
2023-04-08,PROD_029,69,109.65,0,79.0,28
2023-04-09,PROD_029,40,112.9,0,80.0,28
2023-04-10,PROD_029,33,115.29,0,74.0,28
2023-04-11,PROD_029,86,112.01,0,52.0,28
2023-04-12,PROD_029,43,109.76,0,47.0,28
2023-04-13,PROD_029,70,116.12,0,115.0,28
2023-04-14,PROD_029,62,112.34,0,78.0,28
2023-04-15,PROD_029,119,94.41,1,69.0,28
2023-04-16,PROD_029,47,95.26,1,40.0,28
2023-04-17,PROD_029,120,105.4,1,33.0,28
2023-04-18,PROD_029,62,106.12,1,86.0,28
2023-04-19,PROD_029,63,111.51,0,43.0,28
2023-04-20,PROD_029,77,108.15,1,70.0,28
2023-04-21,PROD_029,36,110.54,0,62.0,28
2023-04-22,PROD_029,85,109.35,0,119.0,28
2023-04-23,PROD_029,147,106.09,1,47.0,28
2023-04-24,PROD_029,60,107.73,0,120.0,28
2023-04-25,PROD_029,26,107.51,0,62.0,28
2023-04-26,PROD_029,56,113.42,0,63.0,28
2023-04-27,PROD_029,70,107.41,0,77.0,28
2023-04-28,PROD_029,63,113.49,0,36.0,28
2023-04-29,PROD_029,50,111.6,0,85.0,28
2023-04-30,PROD_029,95,115.39,0,147.0,28
2023-05-01,PROD_029,39,93.7,1,60.0,28
2023-05-02,PROD_029,42,113.61,0,26.0,28
2023-05-03,PROD_029,73,111.9,0,56.0,28
2023-05-04,PROD_029,65,100.8,1,70.0,28
2023-05-05,PROD_029,40,107.41,0,63.0,28
2023-05-06,PROD_029,79,99.39,1,50.0,28
2023-05-07,PROD_029,47,113.34,0,95.0,28
2023-05-08,PROD_029,47,109.88,0,39.0,28
2023-05-09,PROD_029,50,111.74,0,42.0,28
2023-05-10,PROD_029,41,104.0,1,73.0,28
2023-05-11,PROD_029,67,89.75,1,65.0,28
2023-05-12,PROD_029,59,112.92,0,40.0,28
2023-05-13,PROD_029,88,108.73,0,79.0,28
2023-05-14,PROD_029,86,109.58,0,47.0,28
2023-05-15,PROD_029,103,107.3,1,47.0,28
2023-05-16,PROD_029,45,115.14,0,50.0,28
2023-05-17,PROD_029,30,98.77,1,41.0,28
2023-05-18,PROD_029,43,107.31,0,67.0,28
2023-05-19,PROD_029,64,114.33,0,59.0,28
2023-05-20,PROD_029,73,99.96,1,88.0,28
2023-05-21,PROD_029,45,111.72,0,86.0,28
2023-05-22,PROD_029,65,111.6,0,103.0,28
2023-05-23,PROD_029,49,114.22,0,45.0,28
2023-05-24,PROD_029,76,107.05,1,30.0,28
2023-05-25,PROD_029,58,109.15,0,43.0,28
2023-05-26,PROD_029,84,107.53,1,64.0,28
2023-05-27,PROD_029,91,111.34,0,73.0,28
2023-05-28,PROD_029,27,109.72,0,45.0,28
2023-05-29,PROD_029,23,102.66,1,65.0,28
2023-05-30,PROD_029,28,111.7,0,49.0,28
2023-05-31,PROD_029,19,113.0,0,76.0,28
2023-06-01,PROD_029,56,109.63,0,58.0,28
2023-06-02,PROD_029,83,107.98,1,84.0,28
2023-06-03,PROD_029,41,107.14,0,91.0,28
2023-06-04,PROD_029,40,115.85,0,27.0,28
2023-06-05,PROD_029,25,109.76,0,23.0,28
2023-01-08,PROD_030,52,18.31,0,30.0,29
2023-01-09,PROD_030,11,19.02,0,63.0,29
2023-01-10,PROD_030,26,16.42,1,47.0,29
2023-01-11,PROD_030,22,18.09,0,24.0,29
2023-01-12,PROD_030,32,18.41,0,44.0,29
2023-01-13,PROD_030,74,18.43,0,50.0,29
2023-01-14,PROD_030,72,17.98,0,99.0,29
2023-01-15,PROD_030,49,16.36,1,52.0,29
2023-01-16,PROD_030,61,18.56,0,11.0,29
2023-01-17,PROD_030,37,19.17,0,26.0,29
2023-01-18,PROD_030,43,18.67,0,22.0,29
2023-01-19,PROD_030,73,17.71,0,32.0,29
2023-01-20,PROD_030,50,15.33,1,74.0,29
2023-01-21,PROD_030,87,17.64,1,72.0,29
2023-01-22,PROD_030,56,17.51,1,49.0,29
2023-01-23,PROD_030,67,18.06,0,61.0,29
2023-01-24,PROD_030,25,18.16,0,37.0,29
2023-01-25,PROD_030,101,16.63,1,43.0,29
2023-01-26,PROD_030,55,16.19,1,73.0,29
2023-01-27,PROD_030,43,18.77,0,50.0,29
2023-01-28,PROD_030,84,17.92,1,87.0,29
2023-01-29,PROD_030,87,17.3,1,56.0,29
2023-01-30,PROD_030,79,16.54,1,67.0,29
2023-01-31,PROD_030,82,17.72,1,25.0,29
2023-02-01,PROD_030,36,18.25,0,101.0,29
2023-02-02,PROD_030,58,17.33,1,55.0,29
2023-02-03,PROD_030,38,17.84,0,43.0,29
2023-02-04,PROD_030,67,18.84,0,84.0,29
2023-02-05,PROD_030,49,18.3,1,87.0,29
2023-02-06,PROD_030,53,19.83,0,79.0,29
2023-02-07,PROD_030,69,17.82,1,82.0,29
2023-02-08,PROD_030,38,18.84,0,36.0,29
2023-02-09,PROD_030,20,18.91,0,58.0,29
2023-02-10,PROD_030,79,16.61,1,38.0,29
2023-02-11,PROD_030,40,19.7,0,67.0,29
2023-02-12,PROD_030,88,17.49,1,49.0,29
2023-02-13,PROD_030,28,18.88,0,53.0,29
2023-02-14,PROD_030,54,19.1,0,69.0,29
2023-02-15,PROD_030,26,18.95,0,38.0,29
2023-02-16,PROD_030,32,18.12,0,20.0,29
2023-02-17,PROD_030,19,18.91,0,79.0,29
2023-02-18,PROD_030,111,18.21,1,40.0,29
2023-02-19,PROD_030,93,18.57,0,88.0,29
2023-02-20,PROD_030,49,17.57,1,28.0,29
2023-02-21,PROD_030,48,17.74,0,54.0,29
2023-02-22,PROD_030,69,18.07,0,26.0,29
2023-02-23,PROD_030,96,17.44,1,32.0,29
2023-02-24,PROD_030,31,18.42,0,19.0,29
2023-02-25,PROD_030,48,18.91,0,111.0,29
2023-02-26,PROD_030,40,18.74,0,93.0,29
2023-02-27,PROD_030,35,18.8,0,49.0,29
2023-02-28,PROD_030,63,18.8,0,48.0,29
2023-03-01,PROD_030,52,17.84,0,69.0,29
2023-03-02,PROD_030,67,19.34,0,96.0,29
2023-03-03,PROD_030,66,18.72,0,31.0,29
2023-03-04,PROD_030,111,17.69,1,48.0,29
2023-03-05,PROD_030,29,19.32,0,40.0,29
2023-03-06,PROD_030,51,19.06,0,35.0,29
2023-03-07,PROD_030,35,17.1,1,63.0,29
2023-03-08,PROD_030,44,18.43,0,52.0,29
2023-03-09,PROD_030,61,16.0,1,67.0,29
2023-03-10,PROD_030,48,19.03,0,66.0,29
2023-03-11,PROD_030,25,16.54,1,111.0,29
2023-03-12,PROD_030,71,18.23,0,29.0,29
2023-03-13,PROD_030,54,18.12,0,51.0,29
2023-03-14,PROD_030,45,14.46,1,35.0,29
2023-03-15,PROD_030,61,18.36,0,44.0,29
2023-03-16,PROD_030,62,18.45,0,61.0,29
2023-03-17,PROD_030,58,19.62,0,48.0,29
2023-03-18,PROD_030,87,18.55,0,25.0,29
2023-03-19,PROD_030,24,18.02,0,71.0,29
2023-03-20,PROD_030,54,18.71,0,54.0,29
2023-03-21,PROD_030,31,17.7,0,45.0,29
2023-03-22,PROD_030,26,18.56,0,61.0,29
2023-03-23,PROD_030,110,16.56,1,62.0,29
2023-03-24,PROD_030,76,17.25,1,58.0,29
2023-03-25,PROD_030,35,17.89,0,87.0,29
2023-03-26,PROD_030,87,18.8,0,24.0,29
2023-03-27,PROD_030,51,18.16,0,54.0,29
2023-03-28,PROD_030,46,18.98,0,31.0,29
2023-03-29,PROD_030,33,17.99,0,26.0,29
2023-03-30,PROD_030,56,18.9,0,110.0,29
2023-03-31,PROD_030,46,19.61,0,76.0,29
2023-04-01,PROD_030,74,18.61,0,35.0,29
2023-04-02,PROD_030,54,18.68,0,87.0,29
2023-04-03,PROD_030,92,16.17,1,51.0,29
2023-04-04,PROD_030,25,17.88,0,46.0,29
2023-04-05,PROD_030,88,15.42,1,33.0,29
2023-04-06,PROD_030,63,17.35,1,56.0,29
2023-04-07,PROD_030,56,18.87,0,46.0,29
2023-04-08,PROD_030,29,17.56,0,74.0,29
2023-04-09,PROD_030,74,17.62,0,54.0,29
2023-04-10,PROD_030,65,16.72,1,92.0,29
2023-04-11,PROD_030,60,16.75,1,25.0,29
2023-04-12,PROD_030,58,18.58,0,88.0,29
2023-04-13,PROD_030,106,17.77,1,63.0,29
2023-04-14,PROD_030,84,17.66,0,56.0,29
2023-04-15,PROD_030,24,18.88,0,29.0,29
2023-04-16,PROD_030,39,19.4,0,74.0,29
2023-04-17,PROD_030,101,17.97,0,65.0,29
2023-04-18,PROD_030,47,18.68,0,60.0,29
2023-04-19,PROD_030,27,18.86,0,58.0,29
2023-04-20,PROD_030,54,15.52,1,106.0,29
2023-04-21,PROD_030,51,18.32,0,84.0,29
2023-04-22,PROD_030,54,18.82,0,24.0,29
2023-04-23,PROD_030,50,18.31,0,39.0,29
2023-04-24,PROD_030,19,19.22,0,101.0,29
2023-04-25,PROD_030,32,18.14,0,47.0,29
2023-04-26,PROD_030,36,19.11,0,27.0,29
2023-04-27,PROD_030,68,18.33,0,54.0,29
2023-04-28,PROD_030,53,18.14,1,51.0,29
2023-04-29,PROD_030,62,17.99,1,54.0,29
2023-04-30,PROD_030,59,15.9,1,50.0,29
2023-05-01,PROD_030,43,16.08,1,19.0,29
2023-05-02,PROD_030,67,17.88,1,32.0,29
2023-05-03,PROD_030,20,18.66,0,36.0,29
2023-05-04,PROD_030,75,17.38,1,68.0,29
2023-05-05,PROD_030,27,18.09,0,53.0,29
2023-05-06,PROD_030,35,17.92,0,62.0,29
2023-05-07,PROD_030,34,19.67,0,59.0,29
2023-05-08,PROD_030,44,17.84,0,43.0,29
2023-05-09,PROD_030,58,18.58,0,67.0,29
2023-05-10,PROD_030,61,18.64,0,20.0,29
2023-05-11,PROD_030,29,18.39,0,75.0,29
2023-05-12,PROD_030,42,18.02,0,27.0,29
2023-05-13,PROD_030,40,18.5,0,35.0,29
2023-05-14,PROD_030,74,17.16,1,34.0,29
2023-05-15,PROD_030,43,18.77,0,44.0,29
2023-05-16,PROD_030,71,18.66,0,58.0,29
2023-05-17,PROD_030,71,18.45,0,61.0,29
2023-05-18,PROD_030,71,17.07,1,29.0,29
2023-05-19,PROD_030,63,19.07,0,42.0,29
2023-05-20,PROD_030,82,18.82,0,40.0,29
2023-05-21,PROD_030,74,19.26,0,74.0,29
2023-05-22,PROD_030,24,18.79,0,43.0,29
2023-05-23,PROD_030,113,14.6,1,71.0,29
2023-05-24,PROD_030,33,18.99,0,71.0,29
2023-05-25,PROD_030,66,19.12,0,71.0,29
2023-05-26,PROD_030,83,18.14,1,63.0,29
2023-05-27,PROD_030,38,18.27,0,82.0,29
2023-05-28,PROD_030,28,16.19,1,74.0,29
2023-05-29,PROD_030,56,19.6,0,24.0,29
2023-05-30,PROD_030,25,18.26,0,113.0,29
2023-05-31,PROD_030,20,18.17,0,33.0,29
2023-06-01,PROD_030,55,18.58,0,66.0,29
2023-06-02,PROD_030,38,17.18,1,83.0,29
2023-06-03,PROD_030,27,18.98,0,38.0,29
2023-06-04,PROD_030,91,18.72,0,28.0,29
2023-06-05,PROD_030,21,18.24,0,56.0,29
2023-01-08,PROD_031,100,71.01,1,41.0,30
2023-01-09,PROD_031,43,70.57,1,51.0,30
2023-01-10,PROD_031,46,75.75,0,63.0,30
2023-01-11,PROD_031,33,79.17,0,52.0,30
2023-01-12,PROD_031,49,73.1,0,49.0,30
2023-01-13,PROD_031,39,74.34,0,61.0,30
2023-01-14,PROD_031,45,76.85,0,86.0,30
2023-01-15,PROD_031,86,72.89,1,100.0,30
2023-01-16,PROD_031,71,68.14,1,43.0,30
2023-01-17,PROD_031,44,68.8,1,46.0,30
2023-01-18,PROD_031,46,75.24,0,33.0,30
2023-01-19,PROD_031,17,79.5,0,49.0,30
2023-01-20,PROD_031,52,76.18,0,39.0,30
2023-01-21,PROD_031,71,69.59,1,45.0,30
2023-01-22,PROD_031,87,70.83,1,86.0,30
2023-01-23,PROD_031,81,68.89,1,71.0,30
2023-01-24,PROD_031,29,72.03,0,44.0,30
2023-01-25,PROD_031,21,76.56,0,46.0,30
2023-01-26,PROD_031,54,70.4,1,17.0,30
2023-01-27,PROD_031,38,77.2,0,52.0,30
2023-01-28,PROD_031,46,76.14,0,71.0,30
2023-01-29,PROD_031,64,75.92,0,87.0,30
2023-01-30,PROD_031,30,71.9,0,81.0,30
2023-01-31,PROD_031,50,61.26,1,29.0,30
2023-02-01,PROD_031,41,70.77,1,21.0,30
2023-02-02,PROD_031,36,73.39,0,54.0,30
2023-02-03,PROD_031,34,75.81,0,38.0,30
2023-02-04,PROD_031,40,76.62,0,46.0,30
2023-02-05,PROD_031,68,68.15,1,64.0,30
2023-02-06,PROD_031,36,75.45,0,30.0,30
2023-02-07,PROD_031,42,75.9,0,50.0,30
2023-02-08,PROD_031,63,75.03,0,41.0,30
2023-02-09,PROD_031,64,70.49,1,36.0,30
2023-02-10,PROD_031,41,66.63,1,34.0,30
2023-02-11,PROD_031,99,73.71,1,40.0,30
2023-02-12,PROD_031,52,75.94,0,68.0,30
2023-02-13,PROD_031,32,71.71,1,36.0,30
2023-02-14,PROD_031,31,66.05,1,42.0,30
2023-02-15,PROD_031,53,74.31,0,63.0,30
2023-02-16,PROD_031,61,76.62,0,64.0,30
2023-02-17,PROD_031,83,72.9,1,41.0,30
2023-02-18,PROD_031,89,70.1,1,99.0,30
2023-02-19,PROD_031,68,69.14,1,52.0,30
2023-02-20,PROD_031,66,72.9,1,32.0,30
2023-02-21,PROD_031,21,76.1,0,31.0,30
2023-02-22,PROD_031,60,73.71,0,53.0,30
2023-02-23,PROD_031,39,79.19,0,61.0,30
2023-02-24,PROD_031,53,68.34,1,83.0,30
2023-02-25,PROD_031,37,69.53,1,89.0,30
2023-02-26,PROD_031,81,73.02,1,68.0,30
2023-02-27,PROD_031,41,77.97,0,66.0,30
2023-02-28,PROD_031,30,75.98,0,21.0,30
2023-03-01,PROD_031,50,78.74,0,60.0,30
2023-03-02,PROD_031,34,75.89,0,39.0,30
2023-03-03,PROD_031,46,78.74,0,53.0,30
2023-03-04,PROD_031,66,77.52,0,37.0,30
2023-03-05,PROD_031,76,76.11,0,81.0,30
2023-03-06,PROD_031,38,77.32,0,41.0,30
2023-03-07,PROD_031,36,78.65,0,30.0,30
2023-03-08,PROD_031,32,75.83,0,50.0,30
2023-03-09,PROD_031,79,77.04,0,34.0,30
2023-03-10,PROD_031,44,75.44,0,46.0,30
2023-03-11,PROD_031,40,76.14,0,66.0,30
2023-03-12,PROD_031,76,76.99,0,76.0,30
2023-03-13,PROD_031,30,70.94,0,38.0,30
2023-03-14,PROD_031,43,76.43,0,36.0,30
2023-03-15,PROD_031,16,66.14,1,32.0,30
2023-03-16,PROD_031,37,65.68,1,79.0,30
2023-03-17,PROD_031,91,69.62,1,44.0,30
2023-03-18,PROD_031,63,75.15,0,40.0,30
2023-03-19,PROD_031,26,80.62,0,76.0,30
2023-03-20,PROD_031,52,77.2,0,30.0,30
2023-03-21,PROD_031,47,66.69,1,43.0,30
2023-03-22,PROD_031,44,74.82,0,16.0,30
2023-03-23,PROD_031,47,77.09,0,37.0,30
2023-03-24,PROD_031,14,78.67,0,91.0,30
2023-03-25,PROD_031,59,76.4,0,63.0,30
2023-03-26,PROD_031,93,76.54,0,26.0,30
2023-03-27,PROD_031,67,69.58,1,52.0,30
2023-03-28,PROD_031,60,66.54,1,47.0,30
2023-03-29,PROD_031,99,66.93,1,44.0,30
2023-03-30,PROD_031,71,71.64,1,47.0,30
2023-03-31,PROD_031,45,74.97,0,14.0,30
2023-04-01,PROD_031,94,69.84,1,59.0,30
2023-04-02,PROD_031,74,72.85,1,93.0,30
2023-04-03,PROD_031,13,77.06,0,67.0,30
2023-04-04,PROD_031,52,69.52,1,60.0,30
2023-04-05,PROD_031,28,67.98,1,99.0,30
2023-04-06,PROD_031,44,77.59,0,71.0,30
2023-04-07,PROD_031,55,73.23,0,45.0,30
2023-04-08,PROD_031,97,69.51,1,94.0,30
2023-04-09,PROD_031,18,73.58,0,74.0,30
2023-04-10,PROD_031,38,75.37,0,13.0,30
2023-04-11,PROD_031,74,74.58,0,52.0,30
2023-04-12,PROD_031,52,64.54,1,28.0,30
2023-04-13,PROD_031,14,76.95,0,44.0,30
2023-04-14,PROD_031,34,65.32,1,55.0,30
2023-04-15,PROD_031,29,78.66,0,97.0,30
2023-04-16,PROD_031,42,73.88,0,18.0,30
2023-04-17,PROD_031,22,80.14,0,38.0,30
2023-04-18,PROD_031,75,74.33,1,74.0,30
2023-04-19,PROD_031,22,71.83,0,52.0,30
2023-04-20,PROD_031,79,69.93,1,14.0,30
2023-04-21,PROD_031,59,76.74,0,34.0,30
2023-04-22,PROD_031,45,73.28,0,29.0,30
2023-04-23,PROD_031,76,75.88,0,42.0,30
2023-04-24,PROD_031,44,73.52,0,22.0,30
2023-04-25,PROD_031,70,68.77,1,75.0,30
2023-04-26,PROD_031,37,67.47,1,22.0,30
2023-04-27,PROD_031,23,73.71,0,79.0,30
2023-04-28,PROD_031,41,74.67,0,59.0,30
2023-04-29,PROD_031,67,72.31,1,45.0,30
2023-04-30,PROD_031,88,71.28,1,76.0,30
2023-05-01,PROD_031,75,74.58,1,44.0,30
2023-05-02,PROD_031,57,70.96,1,70.0,30
2023-05-03,PROD_031,69,75.28,0,37.0,30
2023-05-04,PROD_031,39,73.58,0,23.0,30
2023-05-05,PROD_031,54,71.39,1,41.0,30
2023-05-06,PROD_031,63,73.99,0,67.0,30
2023-05-07,PROD_031,51,74.16,0,88.0,30
2023-05-08,PROD_031,53,75.9,0,75.0,30
2023-05-09,PROD_031,39,76.64,0,57.0,30
2023-05-10,PROD_031,50,77.17,0,69.0,30
2023-05-11,PROD_031,84,67.44,1,39.0,30
2023-05-12,PROD_031,68,75.41,0,54.0,30
2023-05-13,PROD_031,53,68.1,1,63.0,30
2023-05-14,PROD_031,46,75.98,0,51.0,30
2023-05-15,PROD_031,51,69.96,1,53.0,30
2023-05-16,PROD_031,26,77.06,0,39.0,30
2023-05-17,PROD_031,63,74.76,0,50.0,30
2023-05-18,PROD_031,74,77.25,0,84.0,30
2023-05-19,PROD_031,14,74.6,0,68.0,30
2023-05-20,PROD_031,46,68.35,1,53.0,30
2023-05-21,PROD_031,73,70.97,1,46.0,30
2023-05-22,PROD_031,20,74.53,0,51.0,30
2023-05-23,PROD_031,49,75.38,0,26.0,30
2023-05-24,PROD_031,54,74.5,0,63.0,30
2023-05-25,PROD_031,25,74.96,0,74.0,30
2023-05-26,PROD_031,44,67.06,1,14.0,30
2023-05-27,PROD_031,54,73.29,0,46.0,30
2023-05-28,PROD_031,44,71.85,1,73.0,30
2023-05-29,PROD_031,46,74.62,0,20.0,30
2023-05-30,PROD_031,28,78.54,0,49.0,30
2023-05-31,PROD_031,32,77.93,0,54.0,30
2023-06-01,PROD_031,24,78.63,0,25.0,30
2023-06-02,PROD_031,39,63.94,1,44.0,30
2023-06-03,PROD_031,85,72.57,0,54.0,30
2023-06-04,PROD_031,71,70.7,1,44.0,30
2023-06-05,PROD_031,66,78.92,0,46.0,30
2023-01-08,PROD_032,84,83.92,0,49.0,31
2023-01-09,PROD_032,72,84.31,0,36.0,31
2023-01-10,PROD_032,125,78.73,1,47.0,31
2023-01-11,PROD_032,57,86.32,0,51.0,31
2023-01-12,PROD_032,31,83.54,0,85.0,31
2023-01-13,PROD_032,40,82.48,0,77.0,31
2023-01-14,PROD_032,84,82.36,0,67.0,31
2023-01-15,PROD_032,98,87.13,0,84.0,31
2023-01-16,PROD_032,78,70.29,1,72.0,31
2023-01-17,PROD_032,37,84.56,0,125.0,31
2023-01-18,PROD_032,71,84.15,0,57.0,31
2023-01-19,PROD_032,67,72.76,1,31.0,31
2023-01-20,PROD_032,65,79.16,1,40.0,31
2023-01-21,PROD_032,97,78.57,1,84.0,31
2023-01-22,PROD_032,86,90.19,0,98.0,31
2023-01-23,PROD_032,50,85.41,0,78.0,31
2023-01-24,PROD_032,80,86.04,0,37.0,31
2023-01-25,PROD_032,42,72.94,1,71.0,31
2023-01-26,PROD_032,101,71.9,1,67.0,31
2023-01-27,PROD_032,46,75.64,1,65.0,31
2023-01-28,PROD_032,92,85.66,0,97.0,31
2023-01-29,PROD_032,32,82.94,0,86.0,31
2023-01-30,PROD_032,142,76.93,1,50.0,31
